,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,1.0,21.5082,311120.0,8867.0,556.0,0.0,0.0,2.0,6.0
1,11.0,25.70592217,503450.0,126940.0,204.0,668.0,0.0,8.0,1.0
2,25.0,23.73441855,987866.0,375887.0,900.0,373864.0,0.0,8.0,1.0
3,1.0,27.11083617,12264262.0,7902.0,622.0,0.0,0.0,8.0,3.0
4,143.0,28.05240727,8749081.0,3759187.0,571.0,65051.0,24.0,8.0,2.0
5,46.0,77.1438,13815560.0,6268081.0,8224.0,376461.0,0.0,2.0,6.0
6,1670.0,78.5933951,34681468.0,71320843.0,1779.0,1277.0,24504.0,10.0,5.0
7,11.0,22.54924407,12329379.0,11486.0,397.0,6526.0,55.0,7.0,2.0
8,1266.0,52.8718852,23940098.0,21059981.0,618.0,122.0,645760.0,10.0,8.0
9,6.0,28.17950027,534161.0,64902.0,563.0,0.0,0.0,8.0,5.0
10,27.0,34.70262953,60938528.0,541329.0,5012.0,541329.0,0.0,2.0,5.0
11,23.0,26.11623501,12370796.0,104654.0,751.0,915.0,126.0,8.0,2.0
12,3808.0,94.47346352,15197692.0,80657150.0,664.0,76498.0,186851.0,10.0,5.0
13,3946.0,41.42160584,2204636.0,66458769.0,250.0,441272.0,92120.0,11.0,5.0
14,4172.0,51.55144478,29708849.0,245044874.0,921.0,26851121.0,116149.0,10.0,8.0
15,623.0,38.70572593,8431259.0,62747369.0,2338.0,334.0,19894.0,9.0,8.0
16,1119.0,43.87776142,6565020.0,29616458.0,1846.0,10837.0,372.0,4.0,2.0
17,255.0,22.62827406,2358879.0,1204170.0,618.0,119568.0,153.0,9.0,5.0
18,488.0,28.37112601,16392940.0,14078853.0,1981.0,165.0,47943.0,9.0,7.0
19,3.0,54.9037022,7922767.0,32359.0,5245.0,32122.0,0.0,3.0,5.0
20,918.0,28.6592622,113300661.0,48768110.0,648.0,0.0,724.0,9.0,4.0
21,271.0,55.87223373,28817184.0,5765834.0,328.0,10017.0,16.0,9.0,5.0
22,237.0,28.84284433,4913002.0,4845699.0,635.0,137.0,0.0,9.0,1.0
23,45.0,59.02468348,163726328.0,1864070.0,12247.0,0.0,11650.0,10.0,7.0
24,10792.0,68.02059063,36927562.0,128949005.0,531.0,98009.0,14097.0,10.0,9.0
25,8.0,21.4687,4196106.0,357517.0,499.0,0.0,0.0,2.0,9.0
26,634.0,54.61049553,5548795.0,41955892.0,613.0,26598.0,2563.0,9.0,2.0
27,7447.0,58.78713179,30993741.0,128230329.0,1439.0,4135.0,5483.0,10.0,7.0
28,1.0,64.3286,7182453.0,99.0,607.0,0.0,0.0,8.0,3.0
29,22.0,28.5297595,7406686.0,858866.0,527.0,315891.0,0.0,8.0,4.0
30,16.0,19.7947782,14792939.0,44076.0,434.0,37528.0,0.0,8.0,1.0
