,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,115.0,51.92493817,53883552.0,229712.0,1700.0,0.0,0.0,9.0,3.0
1,5.0,89.72113822,2168811.0,40988.0,1086.0,0.0,26374.0,8.0,5.0
2,1.0,4.871735504,95889711.0,65702.0,501.0,0.0,0.0,7.0,5.0
3,795.0,40.30018871,13233013.0,21720747.0,9046.0,0.0,1531.0,8.0,8.0
4,122.0,39.89677173,2149619.0,4887118.0,898.0,22561.0,30.0,2.0,5.0
5,5.0,79.09600232,1358733.0,108904.0,752.0,0.0,60.0,8.0,4.0
6,3.0,37.0904,188106.0,6136.0,559.0,0.0,0.0,2.0,2.0
7,4.0,38.938727,1890000.0,459.0,626.0,73.0,0.0,2.0,2.0
8,3.0,49.71618293,19068639.0,8608.0,513.0,0.0,0.0,7.0,4.0
9,4464.0,34.81705907,37137811.0,30396146.0,1359.0,16224905.0,107.0,9.0,8.0
10,1.0,23.59082578,6449901.0,40489.0,514.0,0.0,0.0,7.0,8.0
11,43.0,24.56524176,9262015.0,945626.0,515.0,94369.0,37.0,8.0,6.0
12,78.0,29.17314238,3805104.0,1362991.0,695.0,0.0,0.0,8.0,2.0
13,36.0,44.3684311,817789.0,72694.0,948.0,67.0,72.0,8.0,2.0
14,34.0,34.6696,114504.0,621417.0,224.0,0.0,54.0,8.0,6.0
15,3.0,24.63199912,5942370.0,89318.0,687.0,0.0,245.0,8.0,4.0
16,60.0,33.51086378,649381.0,473124.0,554.0,27.0,27.0,9.0,2.0
17,1526.0,51.70454412,10829068.0,11209908.0,917.0,94.0,51.0,8.0,6.0
18,740.0,25.83187849,29279067.0,7331545.0,651.0,273.0,7720.0,9.0,2.0
19,12.0,93.088,475942.0,291125.0,529.0,0.0,254.0,8.0,5.0
20,3436.0,58.95648676,15277788.0,33981342.0,8331.0,13674.0,139914.0,9.0,9.0
21,139.0,38.79680526,6113680.0,1391477.0,648.0,0.0,0.0,8.0,4.0
22,25.0,35.89800297,101772460.0,1172269.0,5593.0,0.0,198.0,8.0,7.0
23,20.0,23.20602747,4759348.0,114542.0,919.0,0.0,222.0,8.0,3.0
24,1354.0,54.43672612,6263990.0,14142029.0,268.0,36.0,19491.0,9.0,2.0
25,12.0,40.34902897,58065271.0,2441933.0,932.0,852050.0,0.0,2.0,8.0
26,31.0,28.94923272,61829639.0,133422.0,534.0,33.0,99.0,1.0,9.0
27,1.0,68.55509328,102905.0,41126.0,890.0,0.0,0.0,6.0,4.0
28,4.0,27.049898,8804301.0,3299183.0,5077.0,0.0,0.0,8.0,8.0
29,255.0,25.5342173,10634483.0,2677235.0,913.0,1712.0,10789.0,8.0,5.0
30,1.0,51.47502568,231612356.0,15375.0,2276.0,0.0,0.0,4.0,7.0
31,2254.0,65.04555813,5558855.0,16680072.0,1228.0,3385.0,242.0,10.0,3.0
32,22.0,55.28986429,39368347.0,484101.0,7357.0,0.0,85039.0,2.0,8.0
33,1249.0,52.67532512,1735577.0,44337769.0,620.0,6592.0,227.0,9.0,6.0
34,55.0,51.53387572,26430335.0,2607239.0,801.0,1983174.0,0.0,8.0,3.0
35,1074.0,43.55333949,924894.0,24371072.0,298.0,3200784.0,146.0,10.0,1.0
36,90.0,77.77831817,4294061.0,688618.0,910.0,0.0,26.0,4.0,4.0
37,2882.0,42.3082107,9075263.0,72379910.0,10633.0,14599368.0,1096.0,11.0,9.0
38,17.0,24.3226909,1650785.0,23527.0,612.0,0.0,0.0,8.0,2.0
39,4.0,31.52625781,2599531.0,11875.0,497.0,2198.0,2020.0,2.0,4.0
40,2.0,49.43351881,16951816.0,15324.0,10186.0,0.0,0.0,2.0,8.0
41,22.0,25.59367761,1108931.0,98007.0,767.0,136.0,0.0,9.0,4.0
42,458.0,54.72078752,10018333.0,9722591.0,647.0,1208590.0,0.0,9.0,4.0
43,1.0,24.55284877,7741320.0,12089.0,2067.0,12089.0,0.0,2.0,1.0
44,92.0,32.52935263,1179277.0,396871.0,616.0,214.0,0.0,8.0,3.0
45,4.0,21.4687,6800796.0,25039.0,451.0,0.0,0.0,7.0,6.0
46,2.0,29.35095263,16571739.0,4565.0,828.0,0.0,0.0,8.0,4.0
47,14773.0,56.73622584,42809990.0,428029436.0,417.0,12964.0,3078599.0,10.0,9.0
48,700.0,53.6202779,70955595.0,29721966.0,856.0,191373.0,70589.0,4.0,1.0
49,5.0,26.25124012,953963.0,75816.0,820.0,52617.0,0.0,3.0,3.0
50,1220.0,32.44682628,1887745.0,22954468.0,3124.0,194636.0,68.0,2.0,1.0
51,6881.0,42.89877135,35996913.0,181636149.0,608.0,152.0,305427.0,10.0,7.0
52,120.0,57.16109405,10556941.0,3563333.0,498.0,0.0,0.0,8.0,7.0
53,4.0,37.52249204,365603.0,5423.0,563.0,0.0,0.0,2.0,2.0
54,3.0,32.68838657,3013732.0,188543.0,1477.0,0.0,0.0,8.0,1.0
55,286.0,48.84248159,624865.0,7502275.0,505.0,0.0,502.0,7.0,9.0
56,2.0,21.11514903,772972.0,34569.0,791.0,28562.0,0.0,8.0,2.0
57,1259.0,32.92168151,60395000.0,9596949.0,916.0,957392.0,693852.0,7.0,5.0
58,2446.0,47.10656788,167755334.0,45167163.0,1608.0,1779668.0,85045.0,9.0,6.0
59,28.0,32.14009473,4753129.0,784400.0,602.0,0.0,0.0,8.0,5.0
60,166.0,32.5277472,4023938.0,8947947.0,828.0,0.0,58.0,8.0,3.0
61,372.0,75.73792864,522034.0,3892644.0,7561.0,0.0,164.0,9.0,7.0
62,26.0,21.20374152,2805514.0,3304245.0,445.0,836310.0,0.0,8.0,2.0
63,11.0,37.63468673,22276270.0,198135.0,594.0,198135.0,0.0,2.0,2.0
64,4.0,67.06803599,17666526.0,174688.0,858.0,32229.0,0.0,8.0,2.0
65,769.0,30.77990521,10020656.0,36441999.0,681.0,519183.0,0.0,9.0,1.0
66,9.0,26.61251823,374320876.0,958684.0,293.0,0.0,0.0,9.0,8.0
67,2008.0,47.5106615,29066923.0,84797234.0,916.0,2858601.0,37.0,9.0,3.0
68,14.0,29.7855,17252900.0,255234.0,1767.0,0.0,46.0,2.0,6.0
69,1.0,42.43002203,1925752.0,4374.0,547.0,0.0,0.0,7.0,2.0
70,275.0,34.59813053,71043721.0,12082972.0,920.0,6999.0,0.0,10.0,7.0
71,107.0,36.7271026,21401193.0,1981357.0,9025.0,0.0,184.0,7.0,7.0
72,300.0,34.62606832,85363990.0,3642371.0,693.0,0.0,168.0,8.0,7.0
73,10647.0,50.58036948,52179268.0,246248438.0,913.0,421080.0,756660.0,10.0,8.0
74,23.0,52.09196896,203628.0,529543.0,1485.0,0.0,0.0,6.0,2.0
75,1.0,21.4687,3022900.0,6.0,151.0,0.0,0.0,8.0,1.0
76,288.0,39.52767298,18577750.0,8712908.0,799.0,0.0,813.0,8.0,3.0
77,2399.0,40.07706939,25274716.0,103628235.0,966.0,2355579.0,63536.0,10.0,2.0
78,4.0,21.4687,775109.0,568.0,297.0,568.0,0.0,4.0,1.0
79,232.0,35.90830322,7117633.0,529301.0,618.0,0.0,0.0,4.0,6.0
80,103.0,28.59661022,12199865.0,3494413.0,1548.0,0.0,0.0,8.0,2.0
81,269.0,30.02988479,2516857.0,8397854.0,1607.0,169816.0,206.0,8.0,5.0
82,17.0,31.07755494,1741300.0,479940.0,616.0,0.0,0.0,8.0,1.0
83,2.0,60.91270071,7873591.0,350317.0,764.0,0.0,0.0,7.0,6.0
84,3.0,30.81545789,5324964.0,6342.0,810.0,0.0,0.0,6.0,8.0
85,10.0,23.13385809,1706370.0,11301.0,655.0,0.0,0.0,2.0,2.0
86,7.0,56.033231,1952327.0,25732.0,598.0,1804.0,0.0,2.0,1.0
87,128.0,31.89842405,666195.0,1706487.0,918.0,70444.0,0.0,8.0,3.0
88,6.0,24.63937509,15233192.0,88064.0,4106.0,26344.0,0.0,8.0,5.0
89,199.0,40.40250074,1723200.0,10028452.0,577.0,21086.0,162.0,11.0,2.0
90,175.0,79.19049001,1024313.0,558350.0,879.0,53774.0,0.0,2.0,7.0
91,1.0,21.9905,248349.0,3633.0,620.0,0.0,0.0,2.0,2.0
92,5.0,67.0956,5812.0,32892.0,374.0,3756.0,0.0,3.0,4.0
93,291.0,30.98616057,10360307.0,5488796.0,940.0,76249.0,0.0,10.0,4.0
94,3.0,21.4687,3326076.0,17756.0,848.0,0.0,0.0,2.0,3.0
95,30.0,34.82526228,18071341.0,279881.0,904.0,50037.0,0.0,8.0,2.0
96,29.0,34.62308422,32321013.0,529517.0,581.0,342235.0,4863.0,3.0,7.0
97,1761.0,64.7168663,8564090.0,56529674.0,602.0,1018060.0,495.0,11.0,2.0
98,9.0,144.5533165,64961.0,188444.0,583.0,103.0,0.0,7.0,1.0
99,9.0,28.39226733,7310044.0,424181.0,753.0,290.0,0.0,6.0,3.0
100,1009.0,49.28683958,22554327.0,6419440.0,1627.0,43371.0,40109.0,8.0,5.0
101,7.0,38.74841846,4173942.0,70855.0,891.0,0.0,0.0,8.0,1.0
102,798.0,43.5630649,45892572.0,1245809.0,6402.0,0.0,163.0,2.0,6.0
103,2846.0,38.90093747,8890474.0,151162792.0,794.0,37003.0,22.0,10.0,2.0
104,99.0,60.1435514,1344000.0,3391255.0,882.0,1594524.0,38516.0,6.0,7.0
105,6.0,51.3527303,3789946.0,25989.0,595.0,0.0,0.0,2.0,5.0
106,632.0,62.47781457,69372735.0,10584247.0,4728.0,145.0,0.0,8.0,4.0
107,59.0,54.68887341,3706264.0,313479.0,997.0,0.0,0.0,9.0,3.0
108,11.0,33.09347684,19836875.0,221253.0,744.0,52.0,3650.0,2.0,1.0
109,4133.0,46.66839682,10001552.0,50031370.0,731.0,15253641.0,194655.0,10.0,7.0
110,788.0,40.42423848,12264231.0,30731213.0,387.0,0.0,0.0,9.0,8.0
111,140.0,138.2762183,2868400.0,11893718.0,211.0,1369.0,35.0,9.0,1.0
112,639.0,82.68877417,14266569.0,16761200.0,7317.0,0.0,0.0,8.0,6.0
113,3400.0,29.86744728,239402063.0,50986085.0,4592.0,603.0,314407.0,9.0,9.0
114,550.0,38.05278606,9881929.0,11949954.0,2320.0,0.0,19419.0,9.0,6.0
115,27.0,45.98187521,282190.0,2928681.0,337.0,0.0,0.0,8.0,6.0
116,78.0,52.45332042,10851139.0,2088375.0,845.0,0.0,1562103.0,10.0,6.0
117,15.0,33.3178,11383200.0,27840.0,7184.0,302.0,5504.0,8.0,6.0
118,1655.0,40.20225291,47076178.0,64976930.0,344.0,13989770.0,91485.0,9.0,3.0
119,1.0,36.0231973,82773318.0,29581.0,884.0,0.0,0.0,8.0,9.0
120,231.0,59.23323374,1753441.0,796101.0,849.0,4177.0,137.0,6.0,6.0
121,965.0,40.54804036,60871946.0,22162025.0,1802.0,5927799.0,21996.0,10.0,4.0
122,3105.0,66.64562159,39254408.0,94021179.0,643.0,0.0,67808.0,10.0,8.0
123,246.0,31.59275247,70614866.0,8306271.0,6637.0,0.0,33564.0,8.0,6.0
124,9628.0,43.76390687,8819826.0,316432611.0,3545.0,51576.0,1647137.0,10.0,7.0
125,5440.0,31.09934358,18210466.0,75141566.0,1339.0,263648.0,12250.0,10.0,4.0
126,14.0,22.47044706,15355848.0,728845.0,919.0,21573.0,0.0,8.0,6.0
127,323.0,56.63886984,4020813.0,17557985.0,913.0,7271117.0,0.0,1.0,5.0
128,170.0,159.7931,3941151.0,5952819.0,856.0,3345362.0,2892.0,3.0,3.0
129,1558.0,35.40714278,112278515.0,16167684.0,969.0,96.0,1542.0,8.0,7.0
130,184.0,39.52098751,8597819.0,49374.0,592.0,691.0,0.0,8.0,2.0
131,44.0,34.06144608,12602087.0,816463.0,646.0,212.0,105.0,8.0,1.0
132,1101.0,40.50294363,34683849.0,55804323.0,162.0,764898.0,178.0,11.0,7.0
133,4318.0,54.18716418,19814344.0,226679651.0,9432.0,24928912.0,395678.0,10.0,8.0
134,2.0,31.44262037,22058486.0,12.0,886.0,0.0,0.0,6.0,4.0
135,28.0,52.67616873,11136363.0,158142.0,636.0,0.0,0.0,9.0,6.0
136,3.0,24.83383067,700730.0,40.0,567.0,0.0,0.0,3.0,1.0
137,1447.0,65.41344411,13301551.0,12092063.0,627.0,9073.0,162.0,8.0,4.0
138,3.0,21.4687,146602.0,17156.0,625.0,0.0,0.0,2.0,3.0
139,1.0,21.91744751,1390567.0,3327.0,606.0,0.0,0.0,2.0,6.0
140,2.0,34.97480753,7807118.0,305.0,675.0,0.0,0.0,2.0,4.0
141,48.0,21.12731598,5975518.0,1048318.0,177.0,906576.0,0.0,5.0,5.0
142,50.0,36.85917149,4419628.0,2317821.0,675.0,0.0,0.0,9.0,3.0
143,140.0,51.33125802,139195973.0,2005630.0,598.0,0.0,0.0,8.0,8.0
144,6537.0,69.49868886,60446866.0,35906327.0,2922.0,1787615.0,157.0,9.0,4.0
145,13.0,32.38164148,1286974.0,1868661.0,511.0,0.0,0.0,6.0,1.0
146,1.0,27.00054282,4687632.0,27617.0,2032.0,0.0,0.0,7.0,4.0
147,4.0,36.77726644,300215.0,546.0,939.0,0.0,0.0,8.0,5.0
148,1227.0,41.82893203,56524159.0,31568574.0,8429.0,0.0,326269.0,7.0,8.0
149,86.0,23.15938599,54342873.0,970645.0,8450.0,374337.0,68.0,2.0,6.0
150,1071.0,42.24932427,132216919.0,22926672.0,918.0,0.0,4455.0,11.0,5.0
151,12.0,16.54925385,3249236.0,180835.0,286.0,0.0,0.0,9.0,6.0
152,454.0,49.97445659,46428386.0,9312451.0,12014.0,31228.0,23.0,9.0,9.0
153,573.0,30.85670733,6908327.0,14295796.0,1598.0,1066556.0,443.0,8.0,6.0
154,1487.0,34.74575539,16851582.0,12841939.0,771.0,1024.0,1208945.0,10.0,8.0
155,297.0,44.63492859,8865568.0,3258868.0,837.0,168.0,0.0,8.0,1.0
156,181.0,24.44645828,40588357.0,1912514.0,7788.0,89558.0,0.0,9.0,6.0
157,1252.0,25.08123267,36704031.0,4393014.0,690.0,11328.0,11822.0,9.0,4.0
158,2.0,25.09534638,2508294.0,15893.0,729.0,0.0,0.0,7.0,3.0
159,1.0,29.39204398,2547872.0,4240.0,731.0,0.0,0.0,3.0,6.0
160,7.0,57.44067591,26359125.0,729168.0,421.0,0.0,0.0,8.0,1.0
161,432.0,71.78343946,7057011.0,23658872.0,324.0,202102.0,62.0,8.0,6.0
162,381.0,31.39934891,166692009.0,53763962.0,2522.0,175002.0,277356.0,9.0,9.0
163,6.0,64.55527801,4730439.0,33981.0,5432.0,0.0,0.0,8.0,7.0
164,351.0,33.45449888,124484698.0,10021445.0,911.0,5857.0,100.0,8.0,6.0
165,1106.0,59.83040113,3176122.0,39501057.0,623.0,861788.0,2039.0,10.0,6.0
166,8226.0,61.62583701,95825004.0,27354546.0,574.0,11135807.0,7449.0,9.0,5.0
167,24.0,37.1615,6323.0,30438.0,646.0,964.0,11.0,2.0,2.0
168,332.0,55.54293973,96668871.0,11003058.0,921.0,557142.0,393.0,10.0,6.0
169,1.0,56.10549904,6197038.0,9551.0,8080.0,0.0,0.0,4.0,5.0
170,10.0,50.4209,2441937.0,17803.0,792.0,0.0,0.0,6.0,3.0
171,60.0,59.74767709,37822000.0,201976.0,615.0,0.0,189.0,7.0,2.0
172,329.0,34.57934281,41188492.0,4127028.0,612.0,169006.0,247.0,9.0,6.0
173,831.0,32.21595649,53403009.0,47846850.0,398.0,1400219.0,0.0,11.0,5.0
174,1619.0,87.68654831,7908770.0,44124983.0,4529.0,0.0,448.0,10.0,7.0
175,4.0,66.16126742,8247677.0,79983.0,981.0,0.0,0.0,8.0,6.0
176,59.0,46.8539,3456490.0,355030.0,655.0,0.0,96422.0,2.0,6.0
177,5021.0,45.54319599,8999615.0,34910761.0,571.0,141.0,900.0,10.0,6.0
178,112.0,21.4687,6693198.0,854479.0,589.0,87622.0,246.0,7.0,5.0
179,1175.0,53.32882499,6896959.0,23493130.0,842.0,4072843.0,877.0,9.0,2.0
180,248.0,36.54327898,5429316.0,10492192.0,569.0,591.0,0.0,10.0,8.0
181,5346.0,34.07715766,28771994.0,451964716.0,603.0,649125.0,83.0,9.0,8.0
182,158.0,34.43601062,26390412.0,4801993.0,566.0,177084.0,61444.0,7.0,5.0
183,50.0,30.81026606,363631.0,1860476.0,525.0,0.0,225.0,8.0,2.0
184,26.0,53.7587914,8237646.0,127892.0,297.0,0.0,0.0,8.0,1.0
185,199.0,41.6492724,23998592.0,2882584.0,838.0,96134.0,3748.0,8.0,1.0
186,46.0,48.72750339,997545.0,330062.0,2187.0,0.0,0.0,8.0,7.0
187,3.0,30.95909738,2282901.0,19995.0,1385.0,0.0,0.0,10.0,3.0
188,701.0,35.45724316,1136901.0,10143567.0,618.0,45.0,526.0,10.0,7.0
