,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,1.0,20.98391618,319094.0,6210.0,377.0,0.0,0.0,8.0,5.0
1,218.0,46.06006265,328638.0,5953627.0,1592.0,50.0,12326.0,9.0,3.0
2,33.0,41.90921523,1269592.0,4387701.0,573.0,0.0,61.0,8.0,1.0
3,1.0,39.85257218,4642403.0,664635.0,12076.0,0.0,0.0,8.0,9.0
4,229.0,32.421401,9091347.0,15263669.0,938.0,189.0,352.0,10.0,5.0
5,661.0,107.3124313,61518836.0,36000732.0,846.0,6801211.0,0.0,9.0,7.0
6,26.0,49.37627677,40783241.0,2036254.0,596.0,2703.0,634.0,9.0,5.0
7,1.0,32.69294781,23470484.0,59777.0,1761.0,0.0,0.0,7.0,6.0
8,459.0,50.49217281,15441417.0,9807490.0,604.0,8422228.0,1213.0,2.0,5.0
9,4.0,49.63404753,28793346.0,145073.0,1467.0,0.0,0.0,8.0,5.0
10,545.0,22.40928723,16912162.0,15917110.0,578.0,0.0,0.0,8.0,5.0
11,81.0,24.08303151,664927.0,122166.0,515.0,0.0,0.0,8.0,2.0
12,37.0,44.98378999,1018305.0,248306.0,917.0,0.0,0.0,8.0,6.0
13,3.0,46.06915589,1121509.0,15631.0,1417.0,0.0,0.0,8.0,3.0
14,281.0,42.94707455,2962705.0,2099580.0,446.0,1958122.0,266615.0,8.0,2.0
15,5.0,27.87515666,8744582.0,143727.0,932.0,0.0,0.0,7.0,5.0
16,1449.0,38.92753252,65034325.0,61126830.0,571.0,74110.0,172.0,9.0,9.0
17,3676.0,40.46350845,37583521.0,58445063.0,924.0,188043.0,23944.0,10.0,5.0
18,37.0,28.57251398,25374780.0,4615177.0,680.0,11512.0,0.0,8.0,3.0
19,37.0,34.08916854,15210628.0,425651.0,536.0,703.0,0.0,9.0,4.0
20,2.0,30.4195,296501.0,116.0,97.0,0.0,0.0,8.0,2.0
21,26.0,15.86599071,28036.0,1008007.0,671.0,8886.0,0.0,6.0,1.0
22,95.0,23.41695148,20044033.0,1707490.0,595.0,0.0,0.0,9.0,3.0
23,66.0,25.74996133,22319609.0,1046154.0,1568.0,0.0,0.0,2.0,9.0
24,6.0,31.4172,226500.0,24213.0,413.0,4224.0,0.0,2.0,4.0
25,268.0,42.26630425,10663363.0,2360259.0,1304.0,160.0,0.0,10.0,3.0
26,11.0,23.59537672,2122499.0,76229.0,563.0,76023.0,0.0,7.0,3.0
27,5.0,40.66232544,42572600.0,1533411.0,891.0,0.0,0.0,9.0,5.0
28,108.0,56.24520322,2827446.0,1060918.0,9051.0,48365.0,46170.0,9.0,6.0
29,1000.0,35.5508553,47990008.0,3304776.0,932.0,2306869.0,879.0,2.0,4.0
30,74.0,24.41136703,10010488.0,297868.0,664.0,12587.0,22301.0,9.0,4.0
31,3.0,21.4687,741970.0,10237.0,257.0,0.0,0.0,8.0,9.0
32,10.0,39.7909,1049104.0,340778.0,326.0,0.0,0.0,3.0,7.0
33,4.0,42.33943955,789807.0,550.0,620.0,84.0,0.0,2.0,2.0
34,357.0,28.70875958,36210628.0,7401250.0,860.0,193155.0,197243.0,10.0,7.0
35,86.0,53.38745743,102316841.0,7873923.0,466.0,60067.0,187.0,10.0,7.0
36,228.0,40.40262494,2705648.0,3316119.0,928.0,1446964.0,25.0,4.0,3.0
37,13.0,24.797,428064.0,150261.0,253.0,35304.0,0.0,1.0,1.0
38,3.0,52.56499583,204501.0,5308.0,675.0,5308.0,160.0,2.0,2.0
39,54.0,22.52634489,1775446.0,508685.0,551.0,139.0,0.0,8.0,1.0
40,1250.0,63.75046928,10233648.0,5287054.0,3423.0,0.0,1067.0,10.0,8.0
41,10.0,22.29593824,9153265.0,87366.0,773.0,68937.0,0.0,7.0,2.0
42,89.0,21.4687,338039.0,640436.0,730.0,511769.0,271.0,7.0,5.0
43,1542.0,21.69358173,49118180.0,40386407.0,401.0,191440.0,99677.0,9.0,4.0
44,5.0,25.51875166,1242501.0,58209.0,627.0,0.0,0.0,9.0,6.0
45,588.0,40.58848565,5393704.0,9023480.0,668.0,0.0,449.0,10.0,6.0
46,41.0,31.5174955,7514356.0,23861.0,834.0,22245.0,97.0,9.0,2.0
47,2856.0,69.43890176,12361100.0,111256313.0,564.0,0.0,0.0,10.0,8.0
48,1452.0,48.91840407,89860422.0,28563791.0,3440.0,9302.0,9083.0,9.0,4.0
49,5.0,21.4687,146600.0,95406.0,911.0,0.0,23290.0,2.0,8.0
50,1.0,32.01143711,9131617.0,13174.0,7671.0,0.0,0.0,8.0,4.0
51,58.0,77.83534723,2836004.0,3787016.0,829.0,447694.0,0.0,9.0,2.0
52,3.0,34.72330696,12753996.0,50734.0,563.0,0.0,0.0,8.0,9.0
53,487.0,67.97526612,99696085.0,16395768.0,582.0,1556.0,0.0,10.0,5.0
54,7.0,21.4687,800100.0,35401.0,1711.0,0.0,0.0,1.0,7.0
55,8.0,43.5095842,8034947.0,7519.0,559.0,219.0,0.0,8.0,1.0
56,36.0,29.80158955,10443238.0,114085.0,833.0,0.0,0.0,8.0,6.0
57,94.0,94.56767656,2000000.0,1949605.0,178.0,2028.0,0.0,1.0,3.0
58,2.0,25.55183206,2830992.0,47628.0,2732.0,0.0,0.0,2.0,3.0
59,33.0,40.95331473,246984.0,402287.0,616.0,23685.0,0.0,4.0,1.0
60,60.0,28.10776694,14118244.0,36139.0,917.0,131.0,2377.0,10.0,8.0
61,92.0,22.35400189,1699002.0,2059998.0,498.0,413136.0,0.0,8.0,1.0
62,1454.0,44.13096367,6493413.0,65953447.0,551.0,9193333.0,113828.0,11.0,2.0
63,1.0,36.70197571,30782683.0,2987.0,598.0,0.0,0.0,2.0,3.0
64,537.0,28.06748842,74145275.0,2264270.0,1150.0,430290.0,21034.0,8.0,2.0
65,3.0,26.01993625,234806.0,12215.0,3257.0,0.0,0.0,1.0,6.0
66,256.0,17.50147577,1984191.0,2514995.0,339.0,283245.0,0.0,2.0,2.0
67,264.0,32.77011262,12560752.0,12295532.0,1179.0,2715035.0,1740989.0,6.0,2.0
68,74.0,68.45788265,28786824.0,1052441.0,5639.0,788.0,38599.0,9.0,4.0
69,43.0,22.20564439,22708640.0,2078848.0,584.0,0.0,33.0,9.0,2.0
70,2325.0,61.82911111,13909962.0,95943312.0,1315.0,10963774.0,74440.0,11.0,3.0
71,230.0,46.71,38918785.0,7926950.0,7408.0,0.0,40.0,7.0,9.0
72,222.0,38.3816784,2763758.0,3230044.0,755.0,1438.0,0.0,1.0,1.0
73,1.0,31.8204,263588.0,1363.0,930.0,0.0,0.0,2.0,3.0
74,43.0,46.21708534,198056179.0,1560673.0,1569.0,0.0,0.0,9.0,2.0
75,79.0,32.74391197,111307.0,1507446.0,196.0,42441.0,324.0,8.0,1.0
76,735.0,63.75634524,58056510.0,18525164.0,917.0,68609.0,6894.0,9.0,5.0
77,950.0,41.7263,423019662.0,15680661.0,1640.0,6289.0,0.0,8.0,5.0
78,10.0,21.4687,503163.0,204838.0,300.0,0.0,0.0,1.0,8.0
79,20.0,37.70772266,26926395.0,305499.0,798.0,85464.0,25.0,8.0,3.0
80,2.0,10.766,361350.0,163110.0,1577.0,0.0,0.0,2.0,4.0
81,92.0,47.5003026,11021263.0,7416889.0,7717.0,0.0,0.0,9.0,7.0
82,9.0,31.01430777,16245837.0,1168241.0,643.0,0.0,0.0,6.0,5.0
83,1.0,40.64412054,21705000.0,36075.0,921.0,0.0,0.0,2.0,5.0
84,1.0,28.12472412,16930200.0,6029.0,889.0,0.0,0.0,2.0,3.0
85,16.0,35.51323705,6544649.0,129356.0,655.0,0.0,82.0,7.0,7.0
86,859.0,39.76165907,22681851.0,25128134.0,605.0,56792.0,1975.0,8.0,4.0
87,26.0,81.1282,5402345.0,3575753.0,1705.0,91.0,143.0,8.0,5.0
88,1295.0,66.4464751,21156584.0,16090266.0,585.0,97059.0,960.0,9.0,5.0
89,62.0,28.9387726,6371015.0,100572.0,612.0,55920.0,0.0,4.0,3.0
90,40.0,31.89621978,17000961.0,242994.0,884.0,0.0,24.0,8.0,6.0
91,237.0,37.41493266,7234441.0,9758411.0,680.0,130.0,0.0,10.0,2.0
92,2758.0,62.11030164,7258792.0,48208691.0,443.0,1756838.0,28.0,10.0,5.0
93,28.0,21.80811506,8083011.0,114700.0,963.0,53844.0,50.0,2.0,3.0
94,15.0,28.36800194,19026696.0,26451.0,918.0,188.0,0.0,4.0,4.0
95,5143.0,50.53349916,1619544.0,114174120.0,1604.0,193.0,45.0,9.0,3.0
96,12.0,26.26188024,6301178.0,625128.0,679.0,0.0,0.0,7.0,2.0
97,2.0,21.4687,10419396.0,6149.0,633.0,141.0,0.0,8.0,1.0
98,2.0,47.30713782,6563670.0,35074.0,669.0,0.0,0.0,2.0,1.0
99,19.0,21.4687,295874.0,17877.0,848.0,233.0,0.0,3.0,1.0
100,7009.0,31.9382373,169588526.0,244758551.0,1843.0,25745.0,180064.0,10.0,7.0
101,151.0,31.05261816,40531160.0,568152.0,4651.0,0.0,0.0,8.0,9.0
102,327.0,36.57215248,85356529.0,5773283.0,10228.0,53793.0,26958.0,10.0,8.0
103,180.0,39.80509649,38233517.0,5709881.0,924.0,0.0,0.0,8.0,5.0
104,13.0,21.95550303,2585761.0,51976.0,932.0,0.0,0.0,3.0,3.0
105,646.0,50.57365152,7634198.0,1808987.0,609.0,0.0,26958.0,9.0,8.0
106,43.0,28.95474605,13985562.0,491152.0,8259.0,0.0,0.0,8.0,7.0
107,132.0,56.11362809,4563468.0,1059349.0,5198.0,0.0,77.0,2.0,7.0
108,544.0,50.96426268,3282218.0,30788437.0,840.0,0.0,5266.0,7.0,5.0
109,87.0,24.01274736,49690439.0,954713.0,915.0,9366.0,59108.0,7.0,3.0
110,100.0,24.797,9526932.0,1727374.0,528.0,167.0,405.0,8.0,5.0
111,15.0,32.0117,1215004.0,39984.0,567.0,13095.0,0.0,2.0,2.0
112,20.0,131.1595964,989990.0,81518.0,423.0,0.0,24.0,8.0,2.0
113,248.0,17.1940636,39075530.0,1049414.0,4916.0,0.0,467.0,8.0,9.0
114,389.0,49.94724312,90699305.0,11479404.0,8521.0,0.0,76.0,11.0,9.0
115,24.0,24.89015587,8238247.0,224870.0,414.0,0.0,0.0,8.0,7.0
116,695.0,35.02747972,3911198.0,56467084.0,581.0,4822.0,307.0,9.0,5.0
117,4.0,8.895112231,10438823.0,187887.0,444.0,0.0,0.0,8.0,8.0
118,22.0,33.96904714,3850152.0,407937.0,533.0,5727.0,0.0,8.0,1.0
119,7.0,44.95964561,7770480.0,584022.0,1193.0,0.0,0.0,8.0,7.0
120,23.0,47.08867,10296938.0,1040760.0,850.0,0.0,0.0,9.0,4.0
121,202.0,38.90651737,33694473.0,11838947.0,2048.0,6908.0,0.0,9.0,7.0
122,1496.0,47.16974893,130927829.0,46709374.0,868.0,2452443.0,60.0,11.0,5.0
123,975.0,33.34464364,6325795.0,32177191.0,8431.0,23620.0,825.0,9.0,6.0
124,1032.0,30.34215028,93167770.0,40137996.0,5614.0,443542.0,279672.0,9.0,7.0
125,5578.0,68.64404182,6514498.0,15786414.0,1798.0,0.0,679756.0,11.0,6.0
126,7.0,22.6134,34123040.0,1308957.0,3376.0,107398.0,0.0,2.0,3.0
127,10.0,21.4687,5150613.0,1074829.0,1374.0,1683.0,0.0,3.0,2.0
128,41.0,34.5391174,5125280.0,1222993.0,1289.0,4131.0,552.0,1.0,1.0
129,7.0,43.1301697,6402805.0,90375.0,1053.0,97.0,0.0,8.0,3.0
130,2.0,21.4687,219900.0,6231.0,625.0,0.0,0.0,2.0,1.0
131,32.0,37.73537739,243105000.0,1529382.0,1365.0,0.0,0.0,8.0,7.0
132,18.0,22.84471004,2001921.0,335329.0,220.0,0.0,0.0,8.0,1.0
133,3.0,63.57762701,89030.0,161090.0,135.0,0.0,0.0,8.0,5.0
134,1.0,24.18717432,17240547.0,3293.0,920.0,0.0,0.0,8.0,9.0
135,2.0,23.48256853,23276421.0,5657.0,728.0,120.0,0.0,2.0,1.0
136,4.0,30.0013833,5787765.0,11088.0,642.0,10966.0,0.0,6.0,7.0
