,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,16.0,44.7921,110959492.0,1434442.0,2565.0,226.0,226.0,6.0,6.0
1,2.0,46.00980498,4465101.0,132486.0,2243.0,0.0,0.0,2.0,4.0
2,21.0,37.39104558,24457869.0,69287.0,917.0,0.0,274.0,8.0,5.0
3,1.0,54.67529228,16837093.0,112207.0,4994.0,0.0,0.0,6.0,4.0
4,4.0,39.94991448,5738398.0,271091.0,1114.0,0.0,0.0,8.0,2.0
5,7728.0,32.30958006,76489578.0,178976045.0,916.0,379829.0,283900.0,10.0,4.0
6,2280.0,31.21776402,24632151.0,44171696.0,606.0,7613.0,186788.0,9.0,4.0
7,43.0,32.97295074,58152072.0,915128.0,11526.0,448.0,102.0,8.0,7.0
8,105.0,22.06771527,6782111.0,373776.0,730.0,23765.0,58.0,9.0,4.0
9,263.0,49.99641242,74004941.0,54011910.0,1180.0,372.0,1225.0,6.0,4.0
10,57.0,25.14510225,2276285.0,304525.0,641.0,0.0,120.0,7.0,4.0
11,7.0,23.29905056,2796298.0,687398.0,652.0,0.0,0.0,7.0,1.0
12,293.0,26.5055278,3855609.0,13805558.0,1578.0,4792.0,34853.0,6.0,4.0
13,523.0,49.39915591,16205436.0,22738894.0,633.0,0.0,41875.0,8.0,4.0
14,409.0,40.82594564,21807491.0,7218514.0,659.0,0.0,166975.0,10.0,9.0
15,31.0,35.40730991,105391722.0,100189.0,1995.0,0.0,391.0,2.0,8.0
16,5.0,29.32377408,827758.0,70387.0,633.0,0.0,0.0,2.0,2.0
17,2705.0,42.58914578,24080987.0,55015125.0,1869.0,30994615.0,228130.0,10.0,5.0
18,775.0,36.14604878,216101220.0,14722211.0,758.0,1559173.0,2374856.0,8.0,4.0
19,8.0,32.36044869,685823.0,80951.0,609.0,0.0,0.0,2.0,1.0
20,31.0,55.19697026,100100.0,438013.0,119.0,351.0,0.0,1.0,5.0
21,942.0,42.14282942,7610275.0,48519953.0,1291.0,331.0,704348.0,9.0,2.0
22,2012.0,43.22401956,49552147.0,15305454.0,920.0,13785.0,0.0,8.0,7.0
23,333.0,31.89749418,73240233.0,10257220.0,7707.0,71202.0,18678.0,7.0,7.0
24,2.0,79.52233002,2780014.0,4608.0,505.0,0.0,0.0,8.0,4.0
25,5.0,53.2765,704542.0,64901.0,2233.0,102.0,0.0,2.0,6.0
26,24.0,31.78439349,3512398.0,113963.0,629.0,0.0,0.0,2.0,7.0
27,1.0,42.64078121,752122.0,2901.0,1184.0,0.0,0.0,2.0,3.0
28,126.0,68.8744,14178825.0,3827237.0,513.0,0.0,24008.0,8.0,7.0
