,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,1.0,23.92116683,3166012.0,743204.0,617.0,0.0,0.0,2.0,4.0
1,19.0,47.68419375,4464812.0,318101.0,280.0,0.0,0.0,8.0,8.0
2,11.0,25.7709639,9388192.0,1561149.0,3189.0,0.0,0.0,8.0,5.0
3,1039.0,23.08323464,101403224.0,8829869.0,787.0,245.0,9484.0,11.0,8.0
4,1.0,27.50505729,2036875.0,3314.0,583.0,0.0,0.0,6.0,5.0
5,7.0,32.0118477,1677854.0,165643.0,560.0,0.0,0.0,7.0,2.0
6,17.0,26.48211266,4640816.0,118472.0,6259.0,0.0,0.0,7.0,7.0
7,59.0,23.42690428,4059997.0,1573605.0,402.0,15022.0,0.0,7.0,2.0
8,43.0,24.97883425,5180891.0,189101.0,906.0,66907.0,0.0,9.0,2.0
9,444.0,49.20694478,5600984.0,16660589.0,564.0,2864.0,0.0,9.0,2.0
10,5.0,22.81874924,9120804.0,68705.0,5306.0,0.0,0.0,7.0,1.0
11,50.0,31.44810865,2344866.0,421796.0,870.0,126.0,0.0,8.0,5.0
12,45.0,27.35456096,75458677.0,272739.0,967.0,0.0,1124.0,7.0,8.0
13,11.0,27.09963344,4783374.0,33839.0,260.0,1180.0,0.0,8.0,3.0
14,1278.0,55.71985021,57416107.0,49852468.0,924.0,210376.0,3684.0,10.0,4.0
15,5621.0,67.36360367,39193280.0,52388778.0,9055.0,1015861.0,1665669.0,10.0,8.0
16,1703.0,70.77473398,15076338.0,86686248.0,4566.0,0.0,87643.0,9.0,3.0
17,1344.0,24.37558186,34540626.0,97735868.0,620.0,3576341.0,0.0,9.0,5.0
18,483.0,33.8,1223604.0,7625342.0,4468.0,9575.0,0.0,3.0,5.0
19,2699.0,70.91480902,109894963.0,204488077.0,8567.0,4415531.0,3915701.0,8.0,8.0
20,18.0,35.1064955,22152901.0,677864.0,653.0,28896.0,124770.0,8.0,5.0
21,167.0,44.5294717,6096678.0,8799930.0,562.0,2195.0,74.0,7.0,3.0
22,20.0,33.61443694,13933361.0,3234269.0,754.0,323.0,0.0,9.0,1.0
23,96.0,29.39650918,24122653.0,1189918.0,531.0,0.0,0.0,9.0,8.0
24,100.0,44.35826052,324305200.0,1985344.0,746.0,18566.0,214.0,9.0,8.0
25,79.0,47.4413489,6028274.0,681500.0,557.0,0.0,0.0,3.0,5.0
26,15.0,27.68788875,8163136.0,509568.0,671.0,0.0,0.0,7.0,7.0
27,1187.0,30.43470727,17796645.0,19320693.0,2167.0,42615.0,2767792.0,9.0,2.0
28,967.0,44.03252322,17946749.0,23515201.0,771.0,195.0,8639.0,9.0,3.0
29,681.0,25.5372582,5297586.0,6993357.0,5366.0,4189.0,0.0,8.0,8.0
30,10.0,120.2013,475022.0,1508.0,620.0,0.0,0.0,3.0,4.0
31,17.0,32.7723,211418.0,285032.0,468.0,10621.0,118.0,4.0,6.0
32,8.0,21.4687,592179.0,51467.0,646.0,337.0,0.0,2.0,5.0
33,2.0,35.29043877,2414292.0,7234.0,939.0,0.0,0.0,4.0,4.0
34,575.0,59.92410507,876036.0,25768321.0,175.0,17571.0,14824.0,10.0,1.0
35,78.0,28.54256968,4535995.0,424282.0,748.0,0.0,0.0,2.0,6.0
36,364.0,32.65701259,1686668.0,5168435.0,610.0,0.0,0.0,8.0,3.0
37,14.0,11.75481773,334250.0,138943.0,1024.0,0.0,275.0,9.0,8.0
38,1053.0,55.5594622,4239302.0,108830815.0,3080.0,18949883.0,43.0,10.0,5.0
39,5.0,32.58393313,796897.0,1090028.0,3888.0,0.0,0.0,8.0,3.0
40,1000.0,37.84760142,6314665.0,9205404.0,687.0,1070571.0,41293.0,4.0,3.0
41,49.0,44.08884714,89440158.0,904179.0,10719.0,8478.0,287.0,2.0,7.0
42,43.0,22.1296,1028560.0,128555.0,213.0,25667.0,53.0,1.0,2.0
43,1.0,53.3022679,34270738.0,35994.0,631.0,0.0,0.0,2.0,5.0
44,7.0,5.334068829,360638.0,45543.0,410.0,2360.0,0.0,7.0,5.0
45,3201.0,32.41969362,168319900.0,36992830.0,4963.0,46097.0,12926.0,8.0,8.0
46,2.0,43.4117,559700.0,156.0,255.0,41.0,0.0,1.0,5.0
47,65.0,50.63031564,40590734.0,1625392.0,4973.0,283.0,0.0,11.0,9.0
48,53.0,35.6642408,12245985.0,1727183.0,613.0,0.0,130.0,4.0,7.0
49,575.0,40.48299392,16909221.0,1222853.0,4886.0,0.0,66056.0,8.0,7.0
50,35.0,23.66432472,81643.0,232401.0,164.0,44925.0,0.0,1.0,3.0
51,57.0,64.82988098,384169.0,1486564.0,760.0,33.0,0.0,6.0,1.0
52,665.0,25.16099577,26928685.0,17419634.0,619.0,2069.0,0.0,9.0,2.0
53,3881.0,85.6678841,4232711.0,150879753.0,844.0,7934053.0,31066.0,8.0,1.0
