,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,517.0,52.0463,2891504.0,37564462.0,4728.0,0.0,94185.0,7.0,7.0
1,359.0,31.04784811,119950886.0,9255360.0,2712.0,18854.0,881.0,10.0,6.0
2,1.0,21.4687,1816342.0,98.0,942.0,0.0,0.0,2.0,1.0
3,27.0,25.12388607,4097292.0,155009.0,323.0,243.0,303.0,8.0,3.0
4,26.0,144.0465,2468681.0,55878.0,1530.0,18875.0,332.0,2.0,5.0
5,28.0,49.26181951,9596259.0,117110.0,5880.0,0.0,0.0,7.0,5.0
6,7.0,26.75418297,9047667.0,31529.0,610.0,31529.0,0.0,2.0,4.0
7,6207.0,21.6237,122154.0,43809471.0,6588.0,225.0,696788.0,2.0,9.0
8,507.0,57.81083836,6405846.0,32723318.0,758.0,3219.0,28.0,9.0,3.0
9,2.0,5.594568924,3425630.0,18049.0,8386.0,0.0,0.0,8.0,5.0
10,58.0,73.61091444,4016880.0,4309691.0,669.0,0.0,0.0,8.0,7.0
11,174.0,33.59577936,9827201.0,1378450.0,767.0,0.0,0.0,7.0,3.0
12,2.0,37.35226154,5250573.0,47016.0,1655.0,0.0,0.0,2.0,8.0
13,1.0,32.60211761,417384166.0,7425.0,5120.0,0.0,0.0,6.0,4.0
14,109.0,29.09200319,2969369.0,2508728.0,677.0,59868.0,494.0,8.0,3.0
15,1223.0,29.84067162,30240414.0,3437217.0,4844.0,1262.0,37762.0,2.0,8.0
16,25.0,62.7933,181342075.0,386383.0,643.0,5801.0,0.0,2.0,4.0
17,1886.0,41.67002314,40470994.0,26573221.0,8429.0,135541.0,894489.0,8.0,8.0
18,1731.0,68.00794485,32482079.0,18855479.0,933.0,16883.0,260.0,9.0,7.0
19,1700.0,54.1494481,101314851.0,85282678.0,794.0,4092608.0,532987.0,10.0,1.0
20,13.0,29.8674897,475050.0,41373.0,540.0,0.0,0.0,4.0,2.0
21,7.0,28.3577,374395.0,248997.0,1538.0,0.0,0.0,6.0,7.0
22,68.0,33.0363713,13131940.0,530294.0,938.0,39039.0,82.0,8.0,5.0
23,336.0,37.7677089,308639929.0,3569714.0,8540.0,8230.0,474.0,8.0,8.0
24,7.0,33.6679903,7781135.0,286547.0,645.0,0.0,0.0,8.0,2.0
25,934.0,24.795546,624401749.0,5638204.0,7113.0,0.0,18110.0,2.0,7.0
26,551.0,47.76187318,35232252.0,3914835.0,779.0,0.0,218775.0,10.0,7.0
27,220.0,24.04110393,183698435.0,3799737.0,3161.0,0.0,269.0,8.0,6.0
28,1.0,30.48883565,736792.0,17.0,760.0,0.0,0.0,6.0,1.0
29,565.0,38.28659392,6986984.0,2835790.0,1803.0,0.0,874.0,9.0,8.0
30,3.0,21.4687,1000000.0,65904.0,581.0,0.0,0.0,1.0,1.0
31,2.0,26.53676942,16446328.0,4846.0,695.0,0.0,0.0,8.0,5.0
