,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,20.0,33.80258765,751704.0,36043.0,5586.0,0.0,0.0,2.0,6.0
1,32.0,53.30166659,25679767.0,1463421.0,2243.0,1375020.0,0.0,9.0,7.0
2,42.0,29.5647405,944245.0,4286984.0,534.0,0.0,70.0,7.0,5.0
3,1.0,31.26996309,3319.0,134.0,366.0,134.0,0.0,7.0,6.0
4,134.0,50.39823876,2696940.0,2174749.0,346.0,0.0,66.0,8.0,7.0
5,525.0,59.35053907,10882648.0,5730667.0,798.0,3529.0,23232.0,2.0,5.0
6,11.0,24.2720784,1559732.0,343027.0,657.0,328663.0,0.0,3.0,5.0
7,144.0,39.31533428,9207181.0,4053469.0,920.0,8121.0,114.0,8.0,2.0
8,61.0,63.51372186,968531.0,341276.0,308.0,63529.0,122.0,8.0,6.0
9,11.0,45.3966241,17842062.0,492675.0,755.0,123.0,0.0,8.0,6.0
10,107.0,29.61119894,10985830.0,1143401.0,1983.0,8007.0,36.0,6.0,4.0
11,16.0,16.95827775,372739.0,119985.0,361.0,117.0,0.0,7.0,6.0
12,46.0,44.4521,1927312.0,329188.0,505.0,60154.0,20.0,2.0,3.0
13,10.0,24.58092452,16170256.0,428371.0,883.0,0.0,0.0,8.0,8.0
14,3.0,20.64783428,1030493.0,14157.0,142.0,0.0,0.0,9.0,4.0
15,6.0,30.04962443,2349172.0,442057.0,593.0,0.0,0.0,8.0,3.0
16,2.0,30.65968319,941927.0,19443.0,562.0,19430.0,0.0,2.0,2.0
17,2.0,33.11021117,8643757.0,9103.0,5337.0,9103.0,0.0,8.0,4.0
18,13.0,41.87231427,3425319.0,1696960.0,928.0,0.0,0.0,8.0,4.0
19,2.0,32.80601057,20645895.0,15087.0,661.0,0.0,0.0,4.0,7.0
20,3378.0,31.8298583,9610945.0,70383139.0,3801.0,7032206.0,21443.0,10.0,7.0
21,1610.0,80.5312333,118835059.0,117461683.0,4462.0,55992528.0,340386.0,10.0,6.0
22,2.0,36.4806163,3691125.0,5648.0,512.0,0.0,27.0,4.0,6.0
23,189.0,26.80753301,67095737.0,1040141.0,866.0,554719.0,91595.0,8.0,9.0
24,44.0,23.328015,50494646.0,433816.0,250.0,0.0,0.0,1.0,7.0
25,82.0,64.5563,8397170.0,5639777.0,908.0,0.0,76.0,6.0,3.0
26,7.0,31.71361949,29220398.0,48736.0,360.0,16141.0,0.0,8.0,5.0
27,69.0,42.56177999,50649490.0,1529786.0,827.0,0.0,0.0,8.0,5.0
28,6234.0,76.20857241,17687602.0,87565110.0,3130.0,0.0,0.0,10.0,8.0
29,7.0,25.89157742,7015903.0,1607719.0,614.0,0.0,0.0,8.0,6.0
30,2.0,23.06016186,1842525.0,14068.0,806.0,0.0,0.0,6.0,1.0
31,433.0,34.7329,3832290.0,6238648.0,1082.0,8867.0,81861.0,2.0,4.0
32,422.0,128.2296071,4485297.0,7795860.0,387.0,158504.0,28.0,10.0,5.0
33,5.0,24.34731999,365290.0,30922.0,593.0,0.0,0.0,6.0,3.0
34,3302.0,57.88084343,9309487.0,54196003.0,817.0,1511856.0,1170879.0,9.0,1.0
35,65.0,31.64177044,78986245.0,369270.0,2975.0,158155.0,351.0,7.0,8.0
36,48.0,66.12056966,2988193.0,1997656.0,997.0,0.0,55.0,1.0,4.0
37,11.0,38.56248378,2342007.0,59421.0,468.0,55083.0,0.0,8.0,2.0
38,1340.0,37.99952819,34495470.0,41331762.0,1805.0,1959898.0,105.0,8.0,3.0
39,18.0,37.30569581,8042506.0,808526.0,529.0,144.0,3316.0,9.0,7.0
40,225.0,25.63489599,9697502.0,2655731.0,1142.0,0.0,186.0,8.0,7.0
41,7.0,26.55057627,812953.0,34540.0,595.0,0.0,22852.0,6.0,2.0
42,3.0,24.6917723,1189661.0,37167.0,623.0,27704.0,0.0,4.0,3.0
43,9.0,68.37508349,13744990.0,308181.0,248.0,0.0,0.0,8.0,9.0
44,317.0,44.42432585,9054215.0,14862346.0,1629.0,0.0,75062.0,10.0,6.0
45,13.0,25.773025,125370000.0,218858.0,582.0,0.0,0.0,1.0,8.0
46,19.0,12.93499084,10017173.0,333221.0,1565.0,0.0,0.0,9.0,5.0
47,30.0,35.76449807,4938978.0,236195.0,598.0,0.0,0.0,8.0,2.0
48,2.0,49.46507508,11552537.0,4815.0,3285.0,0.0,0.0,2.0,7.0
49,2.0,24.797,215703.0,99813.0,805.0,0.0,0.0,1.0,3.0
50,7.0,46.1787,8974286.0,83136.0,2975.0,0.0,0.0,2.0,8.0
51,1751.0,40.38481174,22060393.0,21829441.0,906.0,1767582.0,3120807.0,1.0,5.0
52,37.0,37.23944484,99626380.0,1099438.0,2375.0,0.0,724.0,7.0,9.0
53,1.0,34.82379424,406602.0,197.0,564.0,0.0,0.0,8.0,4.0
54,132.0,43.63372039,110570898.0,1033388.0,913.0,0.0,83485.0,8.0,8.0
55,39.0,41.20371375,1459729.0,1226349.0,414.0,685.0,12950.0,8.0,6.0
56,29.0,22.94801008,990774.0,1479842.0,578.0,28426.0,50.0,8.0,2.0
57,9.0,34.0993653,2124578.0,119317.0,713.0,0.0,0.0,7.0,1.0
58,179.0,22.13825149,21093296.0,10492984.0,921.0,268.0,132.0,8.0,1.0
