,TOTAL_VIEW_CNT,value_weighted_volatility,peak_asset_value,TOTAL_DURATION,account_age,TOTAL_FOREIGN,TOTAL_MAT,trading_frequency,age_group
0,60.0,38.62046861,13387090.0,241627.0,358.0,71217.0,0.0,8.0,5.0
1,5.0,24.41774085,9363432.0,81068.0,8226.0,0.0,0.0,2.0,8.0
2,20.0,22.13047051,3011902.0,35917.0,663.0,0.0,0.0,8.0,3.0
3,89.0,47.39910025,7715370.0,3460826.0,601.0,30761.0,0.0,8.0,4.0
4,15.0,39.32484692,568317.0,1601916.0,514.0,0.0,43392.0,4.0,3.0
5,14.0,43.26552836,55509985.0,112848.0,1604.0,0.0,0.0,2.0,7.0
6,310.0,22.65729444,2389737.0,8131790.0,939.0,20286.0,157.0,2.0,1.0
7,7.0,21.4687,3484761.0,18777.0,223.0,0.0,253.0,9.0,8.0
8,1914.0,74.8353,43650545.0,110719958.0,606.0,109862009.0,231.0,2.0,2.0
9,1.0,57.0617,4625.0,113.0,237.0,113.0,0.0,1.0,4.0
10,2762.0,51.05993536,19530889.0,35172055.0,1705.0,79106.0,127038.0,11.0,4.0
11,1584.0,24.08184534,137489277.0,13058836.0,668.0,1515058.0,104948.0,10.0,7.0
12,109.0,25.35077955,14146970.0,285426.0,651.0,72.0,0.0,9.0,1.0
13,16.0,73.5028914,1791502.0,523340.0,6273.0,0.0,347508.0,9.0,8.0
14,4.0,33.9518,76257.0,35032.0,855.0,0.0,0.0,1.0,2.0
15,13.0,68.7969,165033.0,34780.0,987.0,21.0,21.0,2.0,5.0
16,734.0,23.24574984,23934918.0,5103063.0,1607.0,602435.0,1428.0,8.0,5.0
17,19.0,30.5363133,3062078.0,200129.0,564.0,18785.0,0.0,7.0,7.0
18,740.0,47.13881987,9115245.0,40440052.0,1631.0,0.0,530.0,10.0,7.0
19,4.0,29.42749413,44048072.0,114220.0,4810.0,0.0,0.0,7.0,9.0
20,23.0,32.61329252,17207599.0,1824454.0,603.0,120583.0,0.0,6.0,1.0
