,account_number,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
0,0.0,0.0,1.0,0.75,0.0,0.3688355074769329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0033613295485989,0.2059060157076385,0.0,0.0599987286124178,0.0183193098306528,0.0,0.0,0.0,0.0,0.0067574136220877,3.0,
1,4.0,0.0,1.0,0.625,0.0,0.20847916003818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.9,0.1394410858475102,0.1227845676759069,0.0,0.0147828482787392,0.0127099087584762,0.000108316320124,0.0,0.0,0.0,6.320838138832439e-05,3.0,
2,8.0,1.0,0.0,0.0,0.0,0.0676901049952275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0021114700290787,0.0848659312933453,0.0,1.533331757409027e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
3,12.0,1.0,0.0,0.25,0.0,0.0184537066496977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.004763039812097,0.0993348245505908,0.0,0.0002475803705423,0.0009230659992189,1.396036161564908e-06,0.0,0.0,0.0010983755269208,2.1739091442295447e-05,3.0,
4,16.0,0.0,1.0,0.5,0.0,0.1144607063315303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0028698042234645,0.570084760086918,0.0,8.924629716352791e-05,0.0008875634607874,0.0001084369652244,0.0,0.0,0.0,2.381973055723461e-05,3.0,
5,20.0,1.0,0.0,0.5,0.0,0.460467706013363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0111555055544478,0.1948837721842896,0.0,0.0001870473077569,0.0009585685376504,0.0,0.0,0.0,0.0,0.0,3.0,
6,24.0,0.0,1.0,0.375,0.0,0.0412822144447979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.1,0.0105177756741762,0.1057882831083703,0.0,5.035557324566083e-05,0.0002130152305889,0.0001811342557118,0.0,0.0,0.0,0.0,3.0,
7,28.0,0.0,1.0,1.0,0.0,0.516783328030544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0001420021724609,0.0854794919745045,0.0,0.0699733855134649,0.2203287535058757,1.292626075523063e-06,0.0005855803837653,0.0,0.0,0.0499918747455252,3.0,
8,32.0,0.0,1.0,0.25,0.0,0.053054406617881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0074466988264841,0.2287246872091242,0.0,0.052266353781803,0.0179642844463379,1.849317038714996e-05,0.0,0.0,0.0,2.0088929385619555e-06,3.0,
9,36.0,1.0,0.0,0.5,0.0,0.6597995545657016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0039822429232561,0.0220288817720423,0.0,2.882503981870908e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,3.0,
