,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
0,0.0001000300090027,0.0,1.0,0.75,0.0,0.3688355074769329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0033613295485989,0.2059060157076385,0.0,0.0599987286124178,0.0183193098306528,0.0,0.0,0.0,0.0,0.0067574136220877,0.0,
1,0.0008002400720216,1.0,0.0,0.25,0.0,0.1279828189627744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.8,0.0626388120234541,0.2054256102425963,0.0,0.0003668975395775,0.0040472893811907,0.0,0.0,0.0,0.0,0.0,0.0,
2,0.0012003601080324,1.0,0.0,0.5,0.0,0.0437480114540248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.0251258332871478,0.2240098314959303,0.0,0.036084865759999,0.0108282742216068,3.4470028680615015e-07,0.0,0.0,0.0,4.304770582632762e-06,0.0,
3,0.0018005401620486,0.0,1.0,0.875,0.0,0.4245147947820554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0047185259428183,0.3212996212727783,0.0,0.0049042178762205,0.0113608122980793,0.0001033181659653,0.0001126137741288,0.0,0.0,0.0037908527212427,0.0,
4,0.0023006902070621,0.0,1.0,0.625,0.0,0.20847916003818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.9,0.1394410858475102,0.1227845676759069,0.0,0.0147828482787392,0.0127099087584762,0.000108316320124,0.0,0.0,0.0,6.320838138832439e-05,0.0,
5,0.0027008102430729,0.0,1.0,0.5,0.0,0.0791441298122812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0025212098961738,0.355040205390401,0.0,6.546368271788165e-05,0.0001420101537259,0.0,0.0,0.0,0.0,0.0018922336557726,0.0,
6,0.0033009902970891,0.0,1.0,0.125,0.0,0.0328507795100222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0009223154676107,0.089610140818309,0.0,0.1291356768605543,0.0440231476550573,0.0,0.0,0.0,0.0,0.0,0.0,
7,0.0038011403421026,0.0,1.0,0.875,0.0,0.7767260579064588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.9,0.0665631957515327,0.1583384976502647,0.0,0.0709240320364115,0.0184968225228103,1.453486209365933e-06,0.5689634583619775,0.0,2.395094845755892e-05,1.8940990563584152e-05,0.0,
8,0.0042012603781134,1.0,0.0,0.0,0.0,0.0676901049952275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0021114700290787,0.0848659312933453,0.0,1.533331757409027e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,0.0048014404321296,0.0,1.0,0.5,0.0,0.0326121539930003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.1114703348122325,0.0191675774782366,0.0,0.0001049373921476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.0055016504951485,1.0,0.0,0.5,0.0,0.4031180400890868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0015724571984592,0.1011188744285983,0.0,0.0002868640107231,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,0.0,
11,0.0063018905671701,0.0,1.0,1.0,0.0,0.0424753420299077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.007364463486814,0.1338476705009187,0.0,5.4053138889829466e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,0.0,
12,0.0069020706211863,1.0,0.0,0.25,0.0,0.0184537066496977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.004763039812097,0.0993348245505908,0.0,0.0002475803705423,0.0009230659992189,1.396036161564908e-06,0.0,0.0,0.0010983755269208,2.1739091442295447e-05,0.0,
13,0.0073021906571971,0.0,1.0,0.875,0.0,0.7122971683105314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0153831769258813,0.1594095509072198,0.0,0.0346928209407118,0.0281890155146092,0.0,0.0,0.0,0.0,0.0001098433960335,0.0,
14,0.0077023106932079,1.0,0.0,0.5,0.0,0.0623608017817371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0041592521640201,0.1172485272951195,0.0,7.109707970577918e-05,0.0001420101537259,1.4132711759052157e-06,0.0,0.0,0.0,0.0,0.0,
15,0.0083024907472241,0.0,1.0,1.0,0.0,0.0376232898504613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0172137813190909,0.143042160496033,0.0,0.0098887807393086,0.0228281322114531,0.0,0.0,0.0,0.0,6.0912503744253575e-05,0.0,
16,0.0088026407922376,0.0,1.0,0.5,0.0,0.1144607063315303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0028698042234645,0.570084760086918,0.0,8.924629716352791e-05,0.0008875634607874,0.0001084369652244,0.0,0.0,0.0,2.381973055723461e-05,0.0,
17,0.0092027608282484,0.0,1.0,0.5,0.0,0.0641902640789055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0024988994872321,0.1578126425392197,0.0,0.0078058022551476,0.0042958071502112,0.0001296130528438,0.0,0.0,0.0,2.152385291316381e-06,0.0,
18,0.0096028808642592,1.0,0.0,0.5,0.0,0.0497931912185809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0001253216775721,0.0785198462110296,0.0,0.0002153820008573,0.0002840203074519,6.491855401515827e-07,0.0,0.0,0.0,0.0,0.0,
19,0.0101030309092727,1.0,0.0,0.5,0.0,0.0334871142220808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,8.271544590670002e-05,0.2957336745029589,0.0,0.0019827177538734,0.0014911066141229,8.215356835546579e-07,0.0003270773903945,0.0,0.0,3.1568317605973586e-06,0.0,
20,0.0107032109632889,1.0,0.0,0.5,0.0,0.460467706013363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0111555055544478,0.1948837721842896,0.0,0.0001870473077569,0.0009585685376504,0.0,0.0,0.0,0.0,0.0,0.0,
21,0.0112033610083024,1.0,0.0,0.375,0.0,0.0525771555838371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.001579506506495,0.3129810723567641,0.0,0.0001739405156722,0.0001420101537259,0.0,0.0,0.0,0.0,4.304770582632762e-06,0.0,
22,0.0116034810443132,0.0,1.0,0.875,0.0,0.0388164174355711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0025937617371734,0.1320713896074252,0.0,3.679357329549411e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,0.0,
