,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
0,0.0006001800540162,0.0,1.0,0.625,0.0,0.1365733375755647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.00041686589913,0.0848659312933453,0.0,0.0023429133558946,0.0050413604572726,0.0,0.0,0.0,0.0,6.098424992063079e-06,2.0,
1,0.001000300090027,1.0,0.0,0.875,0.0,0.0582246261533566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0158890624261749,0.121762597254632,0.0,4.617564698614059e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2,0.0014004201260378,0.0,1.0,0.625,0.0,0.0369869551384028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0003616722816776,0.0850222903056407,0.0,1.4159360447323984e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
3,0.0021006301890567,0.0,1.0,0.625,0.0,0.4370824053452116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0008738444999557,0.1336890829570602,0.0,5.756542694664453e-05,0.0006745482301984,0.0,0.0,0.0,0.0,0.0,2.0,
4,0.0025007502250675,0.0,1.0,0.125,0.0,0.1302895322939866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.0,0.8,0.0021221997641002,0.108094602725894,0.0,0.0070793863350751,0.0137749849114211,0.0068624828948945,3.2404213019844165e-05,0.0,0.0,1.41339967463109e-05,2.0,
5,0.0029008702610783,0.0,1.0,1.0,0.0,0.0443843461660833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,1.0,0.053805894206375,0.1843751111333184,0.0,0.1195068757151555,0.06518266056023,0.0476095842283165,0.0001645223443349,0.0,0.0,0.0003137460292975,2.0,
6,0.0036010803240972,0.0,1.0,0.0,0.0,0.0089882278078269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0005852529898772,0.1016387888472055,0.0,0.0002027479860645,0.0003550253843149,3.837663193108471e-06,0.0,0.0,0.0,0.0,2.0,
7,0.004001200360108,1.0,0.0,0.75,0.0,0.171174037543748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0298523396883542,0.2108753291274126,0.0,0.0023374029448914,0.0011005786913764,0.0078994964727365,0.0,0.0,0.0,0.0,2.0,
8,0.0044013203961188,1.0,0.0,0.625,0.0,0.0499522748965956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0002409831061705,0.1267112566780804,0.0,2.103858948811636e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
9,0.005001500450135,1.0,0.0,0.0,0.0,0.0276805599745466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.25,0.8,0.0083965210102463,0.1051529477128205,0.0,0.0047367508955615,0.0027336954592253,0.0052753851093578,0.0,0.0,0.0,0.0,2.0,
