,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
0,0.0,0.0,1.0,0.375,0.0,0.5023862551702195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0026295244206188,0.1357392604262189,0.0,0.0011325220304634,0.0008875634607874,0.0,0.0,0.0,0.0,0.0003790350498008,3
1,0.0007002100630189,0.0,1.0,0.5,0.0,0.0227489659560929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0003709419357471,0.0829469358687376,0.0,9.915545364578376e-06,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0.0011003300990297,1.0,0.0,0.5,0.0,0.0571110404072542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.7000000000000001,0.1222549937546897,0.1444347612720419,0.0,0.0004416650321776,0.0010650761529449,0.0,0.0,0.0,0.0,0.0,1
3,0.0016004801440432,0.0,1.0,0.5,0.0,0.0212376710149538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0155622891017107,0.1527604527864914,0.0,0.0003859284227957,0.0020946497674583,0.0004091420054245,0.0,0.0,0.0,0.0,2
4,0.0022006601980594,1.0,0.0,0.375,0.0,0.2725898822780783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0127161530694744,0.1893575102190392,0.0,0.0049687439904575,0.006780984840416,0.0,0.0,0.0,0.0,0.0,3
5,0.0026007802340702,0.0,1.0,0.25,0.0,0.119392300349984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.0003820366910066,0.1822097585073352,0.0,0.0095092523793795,0.007704050839635,2.872502390051252e-07,0.0002774171610744,0.0,0.0017154866832726,0.0008843433700255,0
6,0.0031009302790837,1.0,0.0,0.375,0.0,0.0384982500795418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0005501877973325,0.1264906028795137,0.0,1.5871580909764066e-05,0.0,0.0,0.0,0.0,0.0,0.0,1
7,0.0037011103330999,1.0,0.0,0.875,0.0,0.6470728603245307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0108848476979096,0.0965395797623291,0.0,0.0001294802835897,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,2
8,0.0041012303691107,1.0,0.0,0.625,0.0,0.0787464206172446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0270918288015652,0.1462589044904748,0.0,0.0235388817794826,0.0132069442965172,0.0,8.585851758510314e-05,0.0,0.0,6.880458314574697e-05,3
9,0.0045013504051215,1.0,0.0,0.0,0.0,0.0383391664015272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.001475881445872,0.165778811601507,0.0,0.0070081231444289,0.0011360812298079,0.0,0.0,0.0,0.0,4.376516759009975e-06,0
10,0.0052015604681404,0.0,1.0,0.125,0.0,0.0236239261851734,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0008309290473242,0.0911181516063373,0.0,3.593746306427407e-07,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,1
11,0.0062018605581674,1.0,0.0,0.25,0.0,0.0454979319121858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0035012903976906,0.0874855207442273,0.0,5.7364177153484585e-05,0.0006745482301984,0.0,0.0,0.0,0.0,0.0,2
12,0.0068020406121836,1.0,0.0,0.75,0.0,0.020283168946866,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0001335020833518,0.063789031934663,0.0,0.001612258412401,0.0044733198423687,3.044852533454326e-07,0.0,0.0041905733811739,0.0,1.8940990563584152e-05,3
13,0.0072021606481944,1.0,0.0,1.0,0.0,0.9533089405027044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0053967230826601,0.1576376805649944,0.0,0.0010615655061687,0.0,0.0,0.0,0.0,0.0,0.0,0
14,0.0076022806842052,1.0,0.0,0.5,0.0,0.0659401845370665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0007413433160463,0.1298869668029494,0.0,1.0541655832187061e-07,0.0,0.0,0.0,0.0,0.0,0.0,1
15,0.0082024607382214,1.0,0.0,0.375,0.0,0.040566337893732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0089690006167633,0.1875102799392956,0.0,0.0055276993187534,0.0031242233819718,0.0001767220920407,0.0,0.0,0.0,0.0,2
16,0.0087026107832349,0.0,1.0,0.5,0.0,0.0006363347120585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,2.910862025330647e-05,0.1652799858572797,0.0,0.0069091210239589,0.0017041218447118,0.002733048144019,9.336235529221364e-05,5.102511629926774e-05,0.0,0.0,3
17,0.0091027308192457,1.0,0.0,0.5,0.0,0.0673719376391982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.0105685530117426,0.1282217163649178,0.0,0.0243794430683501,0.0080945787623815,1.085805903439373e-06,0.0,0.0017891359927913,0.0205360671345085,2.525465408477887e-05,0
18,0.0095028508552565,1.0,0.0,0.25,0.0,0.0505090677696468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0525501501886231,0.113347687446105,0.0,0.0005021549700073,0.0015976142294174,8.209611830766476e-06,0.0,0.0,0.0,0.0,1
19,0.01000300090027,1.0,0.0,0.25,0.0,0.0336461979000954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0006606598936301,0.1555487033392489,0.0,0.0025586100092063,0.0004970355380409,0.0,0.0,0.0,0.0,0.00311321008536,2
20,0.0106031809542862,0.0,1.0,0.25,0.0,0.3950843143493477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0185572685296583,0.2614398085576595,0.0,1.584442815989328e-06,0.0,0.0,0.0,0.0,0.0,0.0,3
21,0.011003300990297,0.0,1.0,0.75,0.0,0.0600540884505249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0715147138797699,0.4246745651622527,0.1261922524316632,0.0575011068738623,0.0234316753647885,0.0390729897054857,0.0,0.0,0.0,0.0,0
22,0.0115034510353105,0.0,1.0,0.875,0.0,0.0406458797327394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.002485695984483,0.2957336745029589,0.0,4.5680508606143925e-05,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,1
23,0.0125037511253376,0.0,1.0,0.75,0.0,0.1203468024180719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1,0.0645295157201173,0.1711477174589783,0.0,0.0001802399536422,0.0004615329996094,0.0,0.0,0.0,0.0,0.0,2
24,0.0129038711613484,1.0,0.0,0.25,0.0,0.0523385300668151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.2,0.0074740602320313,0.1419387277814588,0.0,9.020462951190856e-05,0.0003905279227464,0.0002622996832451,0.0,0.0,0.0,0.0018377065617259,3
25,0.0134040212063619,1.0,0.0,0.5,0.0,0.0401686286986955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.047409899160067,0.1953368462127362,0.0,0.0032523436017579,0.0008875634607874,1.5528747920617062e-05,0.0,0.0,0.0,4.548707582315285e-05,0
26,0.0140042012603781,0.0,1.0,0.875,0.0,0.623130766783328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0673929646389922,0.129544829889572,0.0,0.0542045617897559,0.0910995136152234,0.0004204826448604,0.0,0.0,0.0,0.0064655501765852,1
27,0.0144043212963889,0.0,1.0,0.0,0.0,0.0674514794782055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0027780330206979,0.0895709300948196,0.0,0.0129882591509558,0.0109702843753328,0.0001165431669691,0.0060714478328846,0.0,0.0191237096426518,1.1264149691222392e-05,2
28,0.0149044713414024,1.0,0.0,0.0,0.0,0.0419980909958638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0009121658125216,0.1342797334803078,0.0,0.0223313878121847,0.0067454823019845,8.387706978949653e-07,0.0,0.0,0.0,0.0,3
29,0.015704711413424,0.0,1.0,0.625,0.0,0.1328348711422207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0272840817059626,0.129296622466274,0.0,9.547386020742145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
30,0.0163048914674402,0.0,1.0,0.5,0.0,0.0365097041043588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,1.0,0.0266516911185354,0.1657617287658531,0.0,0.2632592691501956,0.1712642453935456,0.0082031199753649,0.0,0.0,0.0,6.421282785760536e-05,1
31,0.0168050415124537,1.0,0.0,0.875,0.0,0.0104995227489659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0040509818139989,0.0848659312933453,0.0,2.998781640141092e-05,0.0002130152305889,0.0,0.0,0.0,0.0,1.815178262343481e-05,2
32,0.0176052815844753,0.0,1.0,0.125,0.0,0.0629971364937957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0277132025202169,0.1602601174124517,0.0,0.0594417777959505,0.0204494621365427,0.0139750688278861,0.0005273764590783,0.0,0.0,0.0001140764204397,3
33,0.0180054016204861,0.0,1.0,0.5,0.0,0.040804963410754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.1,0.0179504130841034,0.1997540715959964,0.0,0.0156647216779249,0.016260162601626,0.0483857401191131,0.0036812647412118,0.0,0.0,8.702811194555899e-05,0
34,0.0188056416925077,0.0,1.0,0.5,0.0,0.116369710467706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,1.0,0.0625666868143888,0.3066336258822583,0.1037727652365155,0.6718895502801844,0.098981077147016,0.0001705404668973,0.0638478505003949,0.0,0.0,2.733529319971804e-05,1
35,0.0193057917375212,0.0,1.0,0.125,0.0,0.0409640470887686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.1,0.0507430965756735,0.2961152696620799,0.0,0.1768441924101355,0.0679163560194553,0.6311577668566641,0.0025516420715504,0.0,0.0538376155633263,1.6573366743136133e-05,2
36,0.0199059717915374,1.0,0.0,0.0,0.0,0.0097836461979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0236245050482508,0.0918719475584441,0.0,0.0028519331799575,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,3
37,0.0204061218365509,0.0,1.0,0.5,0.0,0.1094495704740693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0334718280565519,0.1963572204262107,0.0,0.0002317103868532,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,0
