,Unnamed: 0.1,index,Unnamed: 0,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,1.0,0.375,0.0,0.5023862551702195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0026295244206188373,0.13573926042621898,0.0,0.0011325220304634687,0.0008875634607874464,0.0,0.0,0.0,0.0,0.00037903504980081463
1,0.00013605442176870748,0.00011380448389666553,0.00011380448389666553,0.00010003000900270081,1.0000000000000002,0.0,1.0,0.75,0.0,0.3688355074769329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0033613295485989086,0.20590601570763853,0.0,0.05999872861241781,0.018319309830652893,0.0,0.0,0.0,0.0,0.006757413622087777
2,0.00027210884353741496,0.0003414134516899966,0.0003414134516899966,0.00030009002700810244,0.6000000000000001,0.0,1.0,0.625,0.0,0.19678650970410436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.5000000000000001,0.12898872668242,0.1771905841381836,0.0,0.0022911170896852133,0.0005325380764724678,1.2983710803031654e-06,0.0,0.0,0.0,1.6214635861250068e-05
3,0.00040816326530612246,0.0005690224194833276,0.0005690224194833276,0.0006001800540162049,1.0000000000000002,0.0,1.0,0.625,0.0,0.13657333757556472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.00041686589913000985,0.08486593129334533,0.0,0.002342913355894606,0.005041360457272695,0.0,0.0,0.0,0.0,6.0984249920630785e-06
4,0.0005442176870748299,0.0006828269033799932,0.0006828269033799932,0.0007002100630189057,0.6000000000000001,0.0,1.0,0.5,0.0,0.022748965956092906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.00037094193574714753,0.08294693586873766,0.0,9.915545364578376e-06,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0006802721088435374,0.0007966313872766588,0.0007966313872766588,0.0008002400720216065,1.0000000000000002,1.0,0.0,0.25,0.0,0.12798281896277441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.8,0.06263881202345416,0.20542561024259637,0.0,0.0003668975395775288,0.004047289381190755,0.0,0.0,0.0,0.0,0.0
6,0.0008163265306122449,0.0009104358711733243,0.0009104358711733243,0.0009002700810243073,1.0000000000000002,0.0,1.0,0.0,0.0,0.06124721603563475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.001996567703077231,0.09716660081688078,0.0,2.526802958563626e-06,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0009523809523809524,0.0010242403550699897,0.0010242403550699897,0.0010003000900270082,0.8,1.0,0.0,0.875,0.0,0.05822462615335666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.01588906242617495,0.12176259725463207,0.0,4.617564698614059e-06,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0010884353741496598,0.0011380448389666552,0.0011380448389666552,0.001100330099029709,1.0000000000000002,1.0,0.0,0.5,0.0,0.05711104040725422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.7000000000000001,0.12225499375468972,0.14443476127204194,0.0,0.00044166503217760584,0.0010650761529449354,0.0,0.0,0.0,0.0,0.0
9,0.0012244897959183673,0.001251849322863321,0.001251849322863321,0.0012003601080324098,1.0000000000000002,1.0,0.0,0.5,0.0,0.04374801145402482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.02512583328714781,0.22400983149593037,0.0,0.03608486575999908,0.010828274221606846,3.4470028680615015e-07,0.0,0.0,0.0,4.304770582632762e-06
10,0.0013605442176870747,0.0013656538067599864,0.0013656538067599864,0.0013003901170351106,1.0000000000000002,1.0,0.0,0.375,0.0,0.04183900731784919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0036804409355196215,0.09457391334970208,0.0,0.0011870575299686497,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0014965986394557822,0.0014794582906566519,0.0014794582906566519,0.0014004201260378114,0.4000000000000001,0.0,1.0,0.625,0.0,0.036986955138402805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.00036167228167766405,0.08502229030564075,0.0,1.4159360447323984e-05,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0016326530612244899,0.001707067258449983,0.001707067258449983,0.001600480144043213,0.8,0.0,1.0,0.5,0.0,0.021237671014953864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.015562289101710723,0.15276045278649145,0.0,0.0003859284227957877,0.0020946497674583734,0.0004091420054245599,0.0,0.0,0.0,0.0
