,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
0,11.0,0.0,1.0,0.625,0.0,0.0369869551384028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0003616722816776,0.0850222903056407,0.0,1.4159360447323984e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
1,27.0,0.0,1.0,0.0,0.0,0.0089882278078269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0005852529898772,0.1016387888472055,0.0,0.0002027479860645,0.0003550253843149,3.837663193108471e-06,0.0,0.0,0.0,0.0,3.0,
2,43.0,1.0,0.0,0.0,0.0,0.0643493477569201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0011483792434166,0.0938346784988496,0.0,0.0006003712579517,0.0008520609223559,0.0021478504671082,2.754217585381378e-06,0.0,0.0,0.0,3.0,
3,59.0,0.0,1.0,0.25,0.0,0.0422367165128857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0142570185800741,0.1072000791104969,0.0,1.2618042587011786e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
4,75.0,0.0,1.0,0.125,0.0,0.0381800827235125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0101706739774128,0.1109272468877607,0.0,0.0060042476484121,0.0050413604572726,0.0003737183059504,0.0,0.0,0.0223716827936386,1.7219082330531046e-06,3.0,
5,91.0,1.0,0.0,0.625,0.0,0.6469137766465161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.1,0.0160603789787049,0.3052533653553455,0.0,0.0100115047798423,0.0015976142294174,0.0021627702445221,0.0,0.0,0.0,0.0,3.0,
6,107.0,0.0,1.0,0.5,0.0,0.1342666242443525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.0403166805846325,0.3109915237873527,0.0424695696682684,0.1139151150733539,0.0592537366421699,7.336371104190896e-06,0.0,0.0,0.0,0.0017580683059472,3.0,
7,123.0,1.0,0.0,0.125,0.0,0.0243398027362392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0143327161050356,0.0891432174585827,0.0,1.834248114800549e-05,0.0003550253843149,3.749190119494893e-05,0.0001316684631378,0.0,0.0,3.946039700746698e-06,3.0,
8,139.0,1.0,0.0,0.875,0.0,0.0419185491568565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.0278300008589832,0.2091740584022643,0.0,0.0336374318865283,0.0449107111158447,7.008905831725053e-07,1.096066181937487e-06,0.0,0.0,0.0463308108573488,3.0,
9,155.0,0.0,1.0,0.5,0.0,0.037543748011454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0006209540616264,0.1114303389371192,0.0,0.0001036596156831,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,3.0,
10,171.0,0.0,1.0,0.5,0.0,0.3914253897550111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.1,0.0708401146304905,0.137251859143929,0.0,0.000864618625253,0.0009230659992189,0.0031099376926081,0.0,0.0,0.0,0.0,3.0,
11,187.0,1.0,0.0,0.125,0.0,0.0524976137448297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0143808627394218,0.1032629941736493,0.0,0.0001671523282045,0.0007810558454929,5.25667937379379e-06,0.0,0.0,0.0,9.0400182235288e-06,3.0,
12,203.0,0.0,1.0,0.5,0.0,0.0455774737511931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.01766708646784,0.373852076023681,0.0,0.128827256760875,0.1351581638087123,0.0004394813756682,0.0,0.0047741052962985,0.0,0.0134058448022585,3.0,
13,219.0,0.0,1.0,0.5,0.0,0.0126471524021635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,1.0,0.0025628559153661,0.1638486312823583,0.0,0.1061493104159865,0.140057514112259,0.0025351097493253,0.0008356239945524,0.0,0.0,0.0066092577678688,3.0,
14,235.0,0.0,1.0,0.875,0.0,0.0660197263760738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.9,0.0345360864098971,0.2039471530891971,0.0780937419474358,0.391390712737323,0.1480810877977775,0.1542598184961106,0.0253845555225392,0.0,0.0,0.0083332466400368,3.0,
