,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
0,0.0,0.0,1.0,0.375,0.0,0.5023862551702195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0026295244206188,0.1357392604262189,0.0,0.0011325220304634,0.0008875634607874,0.0,0.0,0.0,0.0,0.0003790350498008,3.0,
1,16.0,1.0,0.0,0.375,0.0,0.2725898822780783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0127161530694744,0.1893575102190392,0.0,0.0049687439904575,0.006780984840416,0.0,0.0,0.0,0.0,0.0,3.0,
2,32.0,1.0,0.0,0.625,0.0,0.0787464206172446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0270918288015652,0.1462589044904748,0.0,0.0235388817794826,0.0132069442965172,0.0,8.585851758510314e-05,0.0,0.0,6.880458314574697e-05,3.0,
3,48.0,1.0,0.0,0.75,0.0,0.020283168946866,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0001335020833518,0.063789031934663,0.0,0.001612258412401,0.0044733198423687,3.044852533454326e-07,0.0,0.0041905733811739,0.0,1.8940990563584152e-05,3.0,
4,64.0,0.0,1.0,0.5,0.0,0.0006363347120585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,2.910862025330647e-05,0.1652799858572797,0.0,0.0069091210239589,0.0017041218447118,0.002733048144019,9.336235529221364e-05,5.102511629926774e-05,0.0,0.0,3.0,
5,80.0,0.0,1.0,0.25,0.0,0.3950843143493477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0185572685296583,0.2614398085576595,0.0,1.584442815989328e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
6,96.0,1.0,0.0,0.25,0.0,0.0523385300668151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.2,0.0074740602320313,0.1419387277814588,0.0,9.020462951190856e-05,0.0003905279227464,0.0002622996832451,0.0,0.0,0.0,0.0018377065617259,3.0,
7,112.0,1.0,0.0,0.0,0.0,0.0419980909958638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0009121658125216,0.1342797334803078,0.0,0.0223313878121847,0.0067454823019845,8.387706978949653e-07,0.0,0.0,0.0,0.0,3.0,
8,128.0,0.0,1.0,0.125,0.0,0.0629971364937957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0277132025202169,0.1602601174124517,0.0,0.0594417777959505,0.0204494621365427,0.0139750688278861,0.0005273764590783,0.0,0.0,0.0001140764204397,3.0,
9,144.0,1.0,0.0,0.0,0.0,0.0097836461979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0236245050482508,0.0918719475584441,0.0,0.0028519331799575,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,3.0,
