,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
0,14.0,1.0,0.0,1.0,0.0,0.9741489023226216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0338524302412729,0.1141725198309094,0.0,0.0866289333952629,0.0892178790783541,6.993968819296786e-05,0.0,0.0,0.0,0.0123920713300485,1.0,
1,30.0,1.0,0.0,0.0,0.0,0.4209354120267261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0022492163445609,0.101532527579126,0.0,8.321519225105242e-06,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,1.0,
2,46.0,1.0,0.0,0.75,0.0,0.0381005408845052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0140821006495272,0.1554364178553099,0.0,0.0119894484414002,0.0143430255263251,7.698306405337353e-07,0.0,0.0,0.0,0.0,1.0,
3,62.0,1.0,0.0,0.375,0.0,0.037543748011454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0040473211492553,0.0972535507969123,0.0,0.0001892195277465,0.0013490964603969,0.0,0.0,0.0,0.0,0.0,1.0,
4,78.0,1.0,0.0,0.125,0.0,0.0241011772192173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,0.0017857813029649,0.1561269556616046,0.0,0.0005662194874966,0.0013845989988284,0.0,0.0,0.0,0.0,0.0,1.0,
5,94.0,1.0,0.0,0.625,0.0,0.0659401845370665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,1.0,0.144269242247606,0.1099250691027842,0.0,0.0094420956428461,0.0213725281357617,7.066355879526077e-07,0.0,0.0,0.0,3.515562642483422e-06,1.0,
6,110.0,0.0,1.0,0.5,0.0,0.0509863188036907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0010765388431357,0.2241069964300275,0.0,0.0121492823049042,0.0097276955302304,2.185974318829002e-05,0.0,0.0,0.0,0.0022257816297502,1.0,
7,126.0,1.0,0.0,0.625,0.0,0.3811644925230671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.9,0.1175978609609455,0.160651516242059,0.0159230483286947,0.0608352345582311,0.0521177264174388,1.9061925860380102e-05,0.0,0.0,4.303686050967618e-05,5.811440286554228e-06,1.0,
8,142.0,1.0,0.0,0.0,0.0,0.0269646834234807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0043353697789161,0.2376908737686065,0.0,0.0005315390370293,0.0004260304611779,0.0,0.0,0.0,0.0,0.0,1.0,
9,158.0,1.0,0.0,0.375,0.0,0.0764397072860324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.007315121818018,0.1688598674825862,0.0,0.0132804003784773,0.0118578478361202,8.330256931148628e-07,0.0,0.0,0.0,9.32700292903765e-07,1.0,
